,date,state,n_killed,n_injured
199248,2017-07-20,South Carolina,1,0
199249,2017-07-20,California,1,0
199250,2017-07-20,Arizona,0,0
199251,2017-07-20,Maryland,0,0
199252,2017-07-20,Oklahoma,0,0
199253,2017-07-20,Michigan,2,0
199254,2017-07-20,Tennessee,0,0
199255,2017-07-20,Alabama,0,0
199256,2017-07-20,Michigan,0,1
199257,2017-07-20,Illinois,0,1
199258,2017-07-20,New Hampshire,0,0
199259,2017-07-20,Wisconsin,0,1
199260,2017-07-20,Georgia,0,0
199261,2017-07-20,Indiana,0,0
199262,2017-07-20,Missouri,1,2
199263,2017-07-20,Alaska,0,0
199264,2017-07-20,North Carolina,0,0
199265,2017-07-20,Georgia,1,0
199266,2017-07-20,Tennessee,0,1
199267,2017-07-20,Tennessee,0,1
199268,2017-07-20,Minnesota,0,0
199269,2017-07-20,Ohio,0,0
199270,2017-07-20,Missouri,1,0
199271,2017-07-20,Alaska,0,0
199272,2017-07-20,North Carolina,0,0
199273,2017-07-20,Pennsylvania,1,1
199274,2017-07-20,Ohio,0,1
199275,2017-07-20,West Virginia,0,0
199276,2017-07-20,Arizona,0,0
199277,2017-07-20,Tennessee,1,1
199278,2017-07-20,Texas,0,1
199279,2017-07-20,Tennessee,1,0
199280,2017-07-20,Georgia,0,1
199281,2017-07-20,New York,0,0
199282,2017-07-20,New Jersey,0,0
199283,2017-07-20,Mississippi,0,1
199284,2017-07-20,Florida,1,0
199285,2017-07-20,Illinois,0,2
199286,2017-07-20,Oklahoma,0,0
199287,2017-07-20,District of Columbia,0,0
199288,2017-07-20,Indiana,0,3
199289,2017-07-20,District of Columbia,0,0
199290,2017-07-20,Kansas,0,1
199291,2017-07-20,California,0,0
199292,2017-07-20,Oklahoma,1,1
199293,2017-07-20,Iowa,0,0
199294,2017-07-20,Maryland,0,2
199296,2017-07-20,Texas,0,2
199297,2017-07-20,North Dakota,1,0
199298,2017-07-20,Ohio,0,0
199299,2017-07-20,Georgia,1,0
199300,2017-07-20,North Carolina,0,0
199301,2017-07-20,Georgia,0,1
199302,2017-07-20,Missouri,1,0
199303,2017-07-20,Missouri,1,0
199304,2017-07-20,Texas,1,0
199305,2017-07-20,North Carolina,0,0
199306,2017-07-20,New York,0,0
199307,2017-07-20,Georgia,0,2
199308,2017-07-20,New Mexico,0,0
199309,2017-07-20,Florida,0,0
199310,2017-07-20,Florida,0,0
199311,2017-07-20,Maryland,0,0
199312,2017-07-20,Illinois,0,1
199313,2017-07-20,New York,0,0
199314,2017-07-20,Minnesota,0,0
199315,2017-07-20,South Carolina,0,0
199316,2017-07-20,Illinois,2,0
199317,2017-07-20,Georgia,1,0
199318,2017-07-20,Illinois,0,1
199319,2017-07-20,Louisiana,0,2
199320,2017-07-20,California,1,0
199321,2017-07-20,South Carolina,0,0
199322,2017-07-20,Wisconsin,0,1
199323,2017-07-20,Ohio,0,1
199324,2017-07-20,Texas,1,0
199325,2017-07-20,Massachusetts,0,1
199326,2017-07-20,Ohio,0,1
199327,2017-07-20,South Carolina,0,0
199328,2017-07-20,Texas,0,0
199329,2017-07-20,Texas,1,0
199330,2017-07-20,New Mexico,0,0
199331,2017-07-20,Wisconsin,0,0
199332,2017-07-20,Ohio,0,0
199333,2017-07-20,Connecticut,0,0
199334,2017-07-20,California,0,1
199335,2017-07-20,Texas,0,1
199336,2017-07-20,Missouri,0,1
199337,2017-07-20,Utah,0,0
199338,2017-07-20,Illinois,0,1
199339,2017-07-20,South Carolina,0,0
199340,2017-07-20,Massachusetts,0,0
199341,2017-07-20,Kentucky,0,0
199342,2017-07-20,California,1,0
199343,2017-07-20,Massachusetts,0,1
199344,2017-07-20,Illinois,1,0
199345,2017-07-20,Connecticut,0,0
199346,2017-07-20,District of Columbia,1,0
199347,2017-07-20,District of Columbia,0,0
199348,2017-07-20,Connecticut,1,0
199349,2017-07-20,South Carolina,0,1
199350,2017-07-20,Texas,0,0
199351,2017-07-20,Delaware,0,1
199352,2017-07-20,North Carolina,1,0
199353,2017-07-20,Kansas,0,1
199354,2017-07-20,Alaska,0,0
199355,2017-07-20,Indiana,0,0
199356,2017-07-20,North Carolina,0,0
199357,2017-07-20,Florida,0,0
199358,2017-07-20,Virginia,0,0
199359,2017-07-20,Indiana,0,0
199360,2017-07-20,Louisiana,0,2
199361,2017-07-20,Texas,2,0
199362,2017-07-20,California,1,0
199363,2017-07-20,Massachusetts,0,0
199364,2017-07-20,Massachusetts,0,0
199365,2017-07-20,Florida,1,0
199366,2017-07-20,California,0,1
199367,2017-07-20,Utah,0,1
199368,2017-07-20,New York,0,1
199369,2017-07-20,Indiana,0,1
199370,2017-07-20,Massachusetts,0,0
199371,2017-07-20,Massachusetts,0,0
199372,2017-07-20,Connecticut,0,0
199373,2017-07-20,Texas,0,1
199374,2017-07-20,Tennessee,0,1
199375,2017-07-20,California,0,1
199376,2017-07-20,California,0,0
199377,2017-07-20,Indiana,0,1
199378,2017-07-21,New Jersey,0,0
199379,2017-07-21,Tennessee,1,0
199380,2017-07-21,Illinois,0,1
199381,2017-07-21,Mississippi,1,0
199382,2017-07-21,Texas,0,1
199383,2017-07-21,Texas,0,1
199384,2017-07-21,Louisiana,0,0
199385,2017-07-21,Ohio,0,0
199386,2017-07-21,California,0,1
199387,2017-07-21,New Mexico,1,2
199388,2017-07-21,California,0,3
199389,2017-07-21,Colorado,0,0
199390,2017-07-21,Ohio,1,0
199391,2017-07-21,South Carolina,0,0
199392,2017-07-21,Mississippi,0,1
199393,2017-07-21,Arkansas,0,1
199394,2017-07-21,South Carolina,0,0
199395,2017-07-21,California,0,0
199396,2017-07-21,North Carolina,0,1
199397,2017-07-21,Louisiana,0,0
199398,2017-07-21,Georgia,0,1
199399,2017-07-21,Mississippi,0,1
199400,2017-07-21,Illinois,0,3
199401,2017-07-21,Oklahoma,0,1
199402,2017-07-21,New York,0,1
199403,2017-07-21,Illinois,0,1
199404,2017-07-21,Florida,0,0
199405,2017-07-21,Missouri,1,0
199406,2017-07-21,Pennsylvania,0,1
199407,2017-07-21,New Jersey,0,1
199408,2017-07-21,Illinois,0,1
199409,2017-07-21,West Virginia,0,0
199410,2017-07-21,Alaska,0,0
199411,2017-07-21,Louisiana,1,0
199412,2017-07-21,Virginia,0,1
199413,2017-07-21,Illinois,0,1
199414,2017-07-21,Oregon,0,1
199415,2017-07-21,Tennessee,1,0
199416,2017-07-21,Minnesota,0,2
199417,2017-07-21,Missouri,0,0
199418,2017-07-21,Missouri,0,0
199419,2017-07-21,Pennsylvania,1,0
199420,2017-07-21,New York,0,0
199421,2017-07-21,Alabama,0,1
199422,2017-07-21,Florida,0,2
199423,2017-07-21,Virginia,0,1
199424,2017-07-21,New York,0,0
199425,2017-07-21,Illinois,0,0
199426,2017-07-21,Texas,2,0
199427,2017-07-21,Michigan,1,0
199428,2017-07-21,Ohio,0,2
199429,2017-07-21,Louisiana,0,0
199430,2017-07-21,New Jersey,1,0
199431,2017-07-21,North Carolina,0,0
199432,2017-07-21,Alabama,1,2
199433,2017-07-21,Florida,0,2
199434,2017-07-21,Massachusetts,1,0
199435,2017-07-21,Florida,0,2
199436,2017-07-21,Missouri,0,0
199437,2017-07-21,Pennsylvania,0,1
199438,2017-07-21,California,0,2
199439,2017-07-21,Arizona,1,0
199440,2017-07-21,Florida,1,0
199441,2017-07-21,South Carolina,0,0
199442,2017-07-21,Indiana,0,1
199443,2017-07-21,Minnesota,0,1
199444,2017-07-21,Georgia,0,0
199445,2017-07-21,Texas,0,1
199446,2017-07-21,Texas,1,0
199447,2017-07-21,Florida,0,1
199448,2017-07-21,Maryland,0,0
199449,2017-07-21,New Mexico,0,0
199450,2017-07-21,Texas,0,0
199451,2017-07-21,Florida,0,0
199452,2017-07-21,Illinois,0,0
199453,2017-07-21,Illinois,0,3
199454,2017-07-21,Connecticut,0,1
199455,2017-07-21,Illinois,0,0
199456,2017-07-21,California,0,1
199457,2017-07-21,Florida,0,1
199458,2017-07-21,Georgia,0,1
199459,2017-07-21,Georgia,0,1
199460,2017-07-21,Pennsylvania,0,1
199461,2017-07-21,Pennsylvania,0,0
199462,2017-07-21,Wisconsin,0,1
199463,2017-07-21,Florida,0,1
199464,2017-07-21,New Mexico,0,0
199465,2017-07-21,Illinois,0,1
199466,2017-07-21,Maryland,0,1
199467,2017-07-21,South Dakota,0,0
199468,2017-07-21,Maryland,0,1
199469,2017-07-21,Florida,0,0
199470,2017-07-21,Maryland,0,1
199471,2017-07-21,Georgia,0,0
199472,2017-07-21,Connecticut,0,0
199473,2017-07-21,Illinois,1,0
199474,2017-07-21,Maryland,0,1
199475,2017-07-21,Kentucky,0,1
199476,2017-07-21,Tennessee,0,0
199477,2017-07-21,Texas,0,1
199478,2017-07-21,Texas,0,0
199479,2017-07-21,Colorado,0,1
199480,2017-07-21,Illinois,0,1
199481,2017-07-21,Texas,0,1
199482,2017-07-21,South Dakota,0,0
199483,2017-07-21,Utah,1,1
199484,2017-07-21,Wisconsin,0,1
199485,2017-07-21,Illinois,0,1
199486,2017-07-21,Connecticut,0,0
199487,2017-07-21,Texas,1,0
199488,2017-07-21,District of Columbia,1,0
199489,2017-07-21,New York,0,1
199490,2017-07-21,Illinois,0,1
199491,2017-07-21,Illinois,0,1
199492,2017-07-21,Mississippi,0,1
199493,2017-07-21,Illinois,0,0
199494,2017-07-21,Massachusetts,0,0
199495,2017-07-21,Illinois,0,0
199496,2017-07-21,Missouri,1,0
199497,2017-07-21,New York,0,3
199498,2017-07-21,Tennessee,1,0
199499,2017-07-21,Maryland,0,0
199500,2017-07-21,Florida,0,0
199501,2017-07-21,New Jersey,0,0
199502,2017-07-21,New Mexico,0,0
199503,2017-07-21,Utah,0,1
199504,2017-07-21,Massachusetts,0,0
199505,2017-07-21,California,1,0
199506,2017-07-21,California,0,0
199507,2017-07-21,Virginia,1,0
199508,2017-07-21,Arizona,0,1
199509,2017-07-21,Indiana,0,1
199510,2017-07-21,Texas,0,1
199511,2017-07-21,California,0,0
199512,2017-07-21,South Carolina,1,0
199513,2017-07-21,Louisiana,0,0
199514,2017-07-21,District of Columbia,0,0
199515,2017-07-21,South Carolina,2,0
199516,2017-07-21,Arizona,0,1
199517,2017-07-21,District of Columbia,0,0
199518,2017-07-21,Oklahoma,0,0
199519,2017-07-21,District of Columbia,0,0
199520,2017-07-21,Missouri,1,0
199521,2017-07-21,Missouri,0,1
199522,2017-07-21,District of Columbia,0,0
199523,2017-07-21,Michigan,0,1
199524,2017-07-21,New Jersey,1,0
199525,2017-07-21,New Jersey,1,0
199526,2017-07-21,North Carolina,0,0
199527,2017-07-21,California,1,0
199528,2017-07-21,Colorado,1,1
199529,2017-07-21,Louisiana,1,0
199530,2017-07-21,District of Columbia,0,0
199531,2017-07-22,Michigan,0,1
199533,2017-07-22,Ohio,0,5
199534,2017-07-22,Ohio,0,0
199535,2017-07-22,Washington,1,0
199536,2017-07-22,Oklahoma,1,0
199537,2017-07-22,Michigan,0,0
199538,2017-07-22,Tennessee,1,1
199539,2017-07-22,Washington,0,0
199540,2017-07-22,California,0,0
199541,2017-07-22,California,0,0
199542,2017-07-22,Wisconsin,1,0
199543,2017-07-22,Alaska,0,0
199544,2017-07-22,Vermont,0,0
199545,2017-07-22,Michigan,0,0
199546,2017-07-22,Colorado,0,0
199547,2017-07-22,Michigan,0,0
199548,2017-07-22,Colorado,0,0
199549,2017-07-22,North Dakota,0,0
199550,2017-07-22,Nebraska,0,0
199551,2017-07-22,Connecticut,0,1
199552,2017-07-22,North Carolina,0,1
199553,2017-07-22,Florida,0,1
199554,2017-07-22,South Carolina,1,0
199555,2017-07-22,New York,0,1
199556,2017-07-22,Texas,1,0
199557,2017-07-22,Michigan,1,0
199558,2017-07-22,Georgia,1,0
199559,2017-07-22,New York,0,0
199560,2017-07-22,California,0,1
199561,2017-07-22,Indiana,1,1
199562,2017-07-22,Indiana,0,1
199563,2017-07-22,Florida,0,1
199564,2017-07-22,Arizona,0,1
199565,2017-07-22,District of Columbia,0,0
199566,2017-07-22,Texas,0,1
199567,2017-07-22,Illinois,0,1
199568,2017-07-22,Wisconsin,1,0
199569,2017-07-22,North Carolina,0,0
199570,2017-07-22,Florida,0,2
199571,2017-07-22,Oregon,1,0
199572,2017-07-22,Florida,0,0
199573,2017-07-22,Florida,0,1
199574,2017-07-22,South Carolina,0,0
199575,2017-07-22,Illinois,0,1
199576,2017-07-22,Illinois,0,1
199577,2017-07-22,Alabama,0,0
199578,2017-07-22,Florida,0,1
199579,2017-07-22,Illinois,1,1
199580,2017-07-22,Illinois,0,2
199581,2017-07-22,Delaware,0,2
199582,2017-07-22,Georgia,0,2
199583,2017-07-22,Michigan,0,1
199584,2017-07-22,Pennsylvania,1,0
199585,2017-07-22,Missouri,1,0
199586,2017-07-22,Florida,1,0
199587,2017-07-22,Georgia,0,0
199588,2017-07-22,Oklahoma,0,1
199589,2017-07-22,Connecticut,0,1
199590,2017-07-22,Illinois,0,1
199591,2017-07-22,California,2,0
199592,2017-07-22,Ohio,0,1
199593,2017-07-22,Wisconsin,0,1
199594,2017-07-22,North Carolina,1,0
199595,2017-07-22,Oklahoma,0,0
199596,2017-07-22,Pennsylvania,1,0
199597,2017-07-22,Arkansas,0,0
199598,2017-07-22,North Carolina,1,0
199599,2017-07-22,Pennsylvania,0,0
199600,2017-07-22,Wisconsin,0,1
199601,2017-07-22,Georgia,0,1
199602,2017-07-22,Louisiana,1,0
199603,2017-07-22,New York,0,0
199604,2017-07-22,Florida,0,2
199605,2017-07-22,Alaska,0,0
199606,2017-07-22,New Jersey,0,0
199607,2017-07-22,Massachusetts,0,0
199608,2017-07-22,New York,0,1
199609,2017-07-22,New Mexico,0,0
199610,2017-07-22,Arkansas,2,0
199611,2017-07-22,California,0,0
199612,2017-07-22,Washington,0,0
199613,2017-07-22,Tennessee,1,0
199614,2017-07-22,Virginia,0,1
199615,2017-07-22,California,0,0
199616,2017-07-22,California,1,0
199617,2017-07-22,Massachusetts,0,0
199618,2017-07-22,New Jersey,0,1
199619,2017-07-22,Alabama,1,0
199620,2017-07-22,Montana,0,0
199621,2017-07-22,Pennsylvania,0,1
199622,2017-07-22,South Carolina,0,1
199623,2017-07-22,California,0,1
199624,2017-07-22,Texas,0,2
199625,2017-07-22,Tennessee,0,1
199626,2017-07-22,Virginia,1,0
199627,2017-07-22,California,0,0
199628,2017-07-22,Iowa,0,1
199629,2017-07-22,Pennsylvania,0,1
199630,2017-07-22,Georgia,0,1
199631,2017-07-22,Indiana,0,1
199632,2017-07-22,Illinois,0,1
199633,2017-07-22,Illinois,0,1
199634,2017-07-22,Illinois,0,0
199635,2017-07-22,Illinois,0,1
199636,2017-07-22,Washington,0,1
199637,2017-07-22,Kentucky,0,1
199638,2017-07-22,California,1,0
199639,2017-07-22,Maryland,0,0
199640,2017-07-22,Maryland,0,0
199641,2017-07-22,New Jersey,0,0
199642,2017-07-22,California,0,0
199643,2017-07-22,New York,0,0
199644,2017-07-22,Tennessee,0,1
199645,2017-07-22,New York,0,1
199646,2017-07-22,South Carolina,0,1
199647,2017-07-22,Delaware,0,1
199648,2017-07-22,South Carolina,0,0
199649,2017-07-22,Minnesota,0,2
199650,2017-07-22,Alabama,1,0
199651,2017-07-22,Georgia,0,0
199652,2017-07-22,South Carolina,0,0
199653,2017-07-22,South Carolina,0,0
199654,2017-07-22,Alabama,1,1
199655,2017-07-22,Florida,1,1
199656,2017-07-22,Pennsylvania,1,0
199657,2017-07-22,Kentucky,1,0
199658,2017-07-22,Nebraska,0,0
199659,2017-07-22,Maryland,1,0
199660,2017-07-22,Iowa,0,0
199661,2017-07-22,Louisiana,1,0
199662,2017-07-22,California,0,0
199663,2017-07-22,Ohio,0,2
199664,2017-07-22,Georgia,1,0
199665,2017-07-22,New York,1,0
199666,2017-07-22,Kentucky,0,1
199667,2017-07-22,Michigan,1,0
199668,2017-07-22,Maryland,1,0
199669,2017-07-22,Florida,0,2
199670,2017-07-22,New Jersey,0,1
199671,2017-07-22,South Carolina,0,1
199672,2017-07-22,California,0,0
199673,2017-07-22,Pennsylvania,0,1
199674,2017-07-22,California,0,0
199675,2017-07-22,Texas,0,0
199676,2017-07-22,North Carolina,0,0
199677,2017-07-22,Louisiana,1,0
199678,2017-07-22,Pennsylvania,0,1
199679,2017-07-22,North Carolina,0,0
199680,2017-07-22,Washington,0,0
199681,2017-07-22,South Carolina,0,0
199682,2017-07-22,Mississippi,0,0
199683,2017-07-22,Maryland,0,1
199684,2017-07-22,District of Columbia,1,0
199686,2017-07-23,Tennessee,2,0
199687,2017-07-23,Kentucky,1,0
199688,2017-07-23,Montana,1,0
199689,2017-07-23,California,0,1
199690,2017-07-23,Illinois,0,1
199691,2017-07-23,Georgia,1,0
199692,2017-07-23,Georgia,0,1
199693,2017-07-23,South Carolina,0,0
199694,2017-07-23,California,0,1
199695,2017-07-23,Florida,1,0
199696,2017-07-23,Texas,0,1
199697,2017-07-23,Missouri,1,0
199698,2017-07-23,Oklahoma,0,2
199699,2017-07-23,Louisiana,0,4
199700,2017-07-23,Mississippi,0,0
199701,2017-07-23,Washington,0,1
199702,2017-07-23,Illinois,0,2
199703,2017-07-23,Massachusetts,0,1
199704,2017-07-23,Illinois,1,0
199705,2017-07-23,Illinois,1,1
199706,2017-07-23,Louisiana,1,0
199707,2017-07-23,Ohio,1,0
199708,2017-07-23,Iowa,0,0
199709,2017-07-23,New York,0,1
199710,2017-07-23,Georgia,0,1
199711,2017-07-23,Maryland,0,1
199712,2017-07-23,Indiana,0,0
199713,2017-07-23,Iowa,0,0
199714,2017-07-23,Maryland,0,1
199715,2017-07-23,Nebraska,0,0
199716,2017-07-23,New Mexico,0,0
199717,2017-07-23,Illinois,0,1
199718,2017-07-23,Tennessee,0,1
199719,2017-07-23,Ohio,1,0
199720,2017-07-23,Texas,0,1
199721,2017-07-23,Tennessee,1,0
199722,2017-07-23,Arkansas,0,2
199723,2017-07-23,Illinois,0,1
199724,2017-07-23,Oregon,0,1
199725,2017-07-23,New York,0,0
199726,2017-07-23,New Mexico,0,1
199728,2017-07-23,Michigan,1,0
199729,2017-07-23,South Carolina,1,0
199730,2017-07-23,Mississippi,1,0
199731,2017-07-23,Ohio,0,1
199732,2017-07-23,Illinois,0,1
199733,2017-07-23,District of Columbia,0,0
199734,2017-07-23,Massachusetts,0,0
199735,2017-07-23,New York,0,1
199736,2017-07-23,Louisiana,0,1
199737,2017-07-23,Washington,0,0
199738,2017-07-23,Tennessee,1,0
199739,2017-07-23,Kentucky,0,0
199740,2017-07-23,Tennessee,0,3
199741,2017-07-23,Virginia,1,0
199742,2017-07-23,Florida,0,0
199743,2017-07-23,Alabama,0,1
199744,2017-07-23,Virginia,0,1
199745,2017-07-23,Alabama,1,0
199746,2017-07-23,Georgia,0,1
199747,2017-07-23,Indiana,0,1
199748,2017-07-23,Georgia,0,0
199749,2017-07-23,Maryland,0,0
199750,2017-07-23,Indiana,0,1
199751,2017-07-23,Indiana,1,0
199752,2017-07-23,North Carolina,0,1
199753,2017-07-23,Wisconsin,0,0
199754,2017-07-23,Virginia,1,0
199755,2017-07-23,Michigan,1,0
199756,2017-07-23,New Jersey,1,0
199757,2017-07-23,California,0,0
199758,2017-07-23,District of Columbia,0,0
199759,2017-07-23,District of Columbia,0,0
199760,2017-07-23,District of Columbia,0,0
199761,2017-07-23,District of Columbia,0,0
199762,2017-07-23,Illinois,0,1
199763,2017-07-23,Texas,1,0
199764,2017-07-23,California,1,0
199765,2017-07-23,Colorado,1,0
199766,2017-07-23,Georgia,0,0
199767,2017-07-23,Illinois,1,0
199768,2017-07-23,Illinois,1,3
199769,2017-07-23,Minnesota,0,1
199770,2017-07-23,Massachusetts,0,1
199771,2017-07-23,Tennessee,0,1
199772,2017-07-23,Georgia,0,0
199773,2017-07-23,California,0,1
199774,2017-07-23,California,0,1
199775,2017-07-23,Tennessee,0,1
199776,2017-07-23,New York,0,1
199777,2017-07-23,Alabama,0,1
199778,2017-07-23,California,0,2
199779,2017-07-23,Arizona,0,1
199780,2017-07-23,Virginia,0,0
199781,2017-07-23,South Carolina,1,0
199782,2017-07-23,California,1,0
199783,2017-07-23,North Carolina,2,0
199784,2017-07-23,Virginia,0,1
199785,2017-07-23,Florida,0,0
199786,2017-07-23,Illinois,0,1
199787,2017-07-23,Florida,0,0
199788,2017-07-23,Texas,1,0
199789,2017-07-23,Illinois,0,1
199790,2017-07-23,Illinois,0,2
199791,2017-07-23,Pennsylvania,0,0
199792,2017-07-23,Illinois,0,1
199793,2017-07-23,Missouri,1,0
199794,2017-07-23,Alabama,0,0
199795,2017-07-23,Texas,1,0
199796,2017-07-23,Georgia,0,0
199797,2017-07-23,Florida,0,1
199798,2017-07-23,Florida,1,1
199799,2017-07-23,Virginia,0,0
199800,2017-07-23,Indiana,1,0
199801,2017-07-23,Utah,0,1
199802,2017-07-23,Massachusetts,1,0
199803,2017-07-23,Ohio,0,0
199804,2017-07-23,Kansas,0,2
199805,2017-07-23,New Jersey,0,1
199806,2017-07-23,Minnesota,1,0
199807,2017-07-23,California,0,1
199808,2017-07-23,Alabama,1,0
199809,2017-07-23,Georgia,0,0
199810,2017-07-23,Kentucky,1,0
199811,2017-07-23,Missouri,1,0
199812,2017-07-23,Florida,1,0
199813,2017-07-23,Oregon,0,0
199814,2017-07-23,Massachusetts,0,1
199815,2017-07-23,Michigan,0,1
199816,2017-07-23,New Mexico,0,1
199817,2017-07-23,Ohio,0,1
199818,2017-07-23,Ohio,0,1
199819,2017-07-23,Colorado,0,1
199820,2017-07-23,Pennsylvania,3,0
199821,2017-07-23,Ohio,0,0
199822,2017-07-23,California,0,2
199823,2017-07-23,Arkansas,0,3
199824,2017-07-23,Maryland,1,0
199825,2017-07-23,Illinois,0,1
199826,2017-07-23,Wisconsin,0,0
199827,2017-07-23,Kentucky,0,0
199828,2017-07-23,California,0,0
199829,2017-07-23,California,0,0
199830,2017-07-23,Ohio,0,0
199831,2017-07-23,South Carolina,0,1
199832,2017-07-23,Mississippi,0,0
199833,2017-07-23,New Jersey,0,0
199834,2017-07-23,Wisconsin,0,0
199835,2017-07-23,Connecticut,0,1
199836,2017-07-23,Pennsylvania,0,1
199837,2017-07-23,Pennsylvania,0,1
199838,2017-07-23,Alabama,2,0
199839,2017-07-23,Nebraska,0,0
199841,2017-07-23,South Carolina,0,0
199842,2017-07-23,Connecticut,0,0
199843,2017-07-23,North Carolina,0,1
199844,2017-07-23,North Carolina,0,3
199845,2017-07-23,Wisconsin,0,0
199846,2017-07-23,Ohio,0,0
199847,2017-07-23,New York,0,0
199848,2017-07-23,Texas,0,1
199849,2017-07-23,Iowa,0,0
199850,2017-07-23,Iowa,0,0
199851,2017-07-23,South Carolina,1,0
199852,2017-07-23,New Jersey,1,0
199853,2017-07-23,Indiana,0,0
199854,2017-07-23,South Carolina,0,0
199855,2017-07-23,Rhode Island,0,2
199856,2017-07-23,South Carolina,0,0
199857,2017-07-23,Rhode Island,0,0
199858,2017-07-23,South Carolina,0,1
199859,2017-07-23,Georgia,0,2
199860,2017-07-23,Utah,0,0
199861,2017-07-23,Georgia,1,0
199862,2017-07-23,California,0,2
199863,2017-07-23,California,0,0
199864,2017-07-23,Pennsylvania,1,1
199865,2017-07-23,California,1,1
199866,2017-07-23,Indiana,0,1
199867,2017-07-23,Pennsylvania,0,1
199868,2017-07-23,California,0,2
199869,2017-07-23,Maine,1,0
199870,2017-07-23,South Dakota,0,0
199871,2017-07-23,Alabama,0,0
199872,2017-07-23,Texas,1,0
199873,2017-07-23,New York,0,2
199874,2017-07-23,Massachusetts,0,1
199875,2017-07-23,Oklahoma,0,1
199876,2017-07-23,Missouri,0,1
199877,2017-07-23,Rhode Island,0,0
199878,2017-07-24,Massachusetts,0,0
199879,2017-07-24,Michigan,0,1
199880,2017-07-24,California,1,0
199881,2017-07-24,Massachusetts,0,1
199882,2017-07-24,Ohio,0,0
199883,2017-07-24,California,0,2
199884,2017-07-24,California,0,0
199885,2017-07-24,California,0,1
199886,2017-07-24,Kansas,0,0
199887,2017-07-24,Connecticut,0,0
199888,2017-07-24,California,0,0
199889,2017-07-24,Indiana,1,1
199890,2017-07-24,North Carolina,1,0
199891,2017-07-24,Georgia,0,0
199892,2017-07-24,California,0,0
199893,2017-07-24,New Jersey,0,1
199894,2017-07-24,Louisiana,0,0
199895,2017-07-24,Missouri,1,0
199896,2017-07-24,Arkansas,1,0
199897,2017-07-24,Wisconsin,0,1
199898,2017-07-24,California,0,0
199899,2017-07-24,California,0,0
199900,2017-07-24,Illinois,0,1
199901,2017-07-24,Minnesota,0,0
199902,2017-07-24,Minnesota,0,1
199903,2017-07-24,Georgia,0,0
199904,2017-07-24,Arkansas,0,2
199905,2017-07-24,Virginia,0,1
199906,2017-07-24,Virginia,0,1
199907,2017-07-24,New York,0,1
199908,2017-07-24,Illinois,0,0
199909,2017-07-24,Alabama,0,0
199910,2017-07-24,Illinois,0,0
199911,2017-07-24,California,0,0
199912,2017-07-24,Pennsylvania,0,0
199913,2017-07-24,Missouri,0,0
199914,2017-07-24,California,0,0
199915,2017-07-24,Ohio,0,0
199916,2017-07-24,California,1,0
199917,2017-07-24,New York,0,1
199918,2017-07-24,Texas,0,0
199919,2017-07-24,Michigan,0,1
199920,2017-07-24,Illinois,0,0
199921,2017-07-24,California,1,0
199922,2017-07-24,Illinois,0,0
199923,2017-07-24,Texas,0,1
199924,2017-07-24,Ohio,1,0
199925,2017-07-24,Oklahoma,0,0
199926,2017-07-24,Illinois,0,2
199927,2017-07-24,Montana,0,1
199928,2017-07-24,District of Columbia,0,1
199929,2017-07-24,California,0,0
